filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,36d0de84-c118-47a1-92d4-ad20d1e71368,PROLIFIC,24-Apr-2020 15:57:38,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),78995,3bf0eee1-9c87-4d6b-91e1-f329f84a2bc3,2020-04-24 15:57:38,653.188,2020-04-24 13:51:40.405000,2020-04-24 14:02:33.593000,6.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,2fa43197-1615-48ca-998a-b06d99ab70e8,PROLIFIC,24-Apr-2020 16:00:41,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79094,3feac368-15da-4272-9b5f-9a9166bbaa1f,2020-04-24 16:00:41,1556.252,2020-04-24 13:54:45.028000,2020-04-24 14:20:41.280000,20.0,true,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,829b4f30-6290-4baa-9820-f4d93bcf4443,PROLIFIC,24-Apr-2020 17:13:34,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79750,7e0f9794-ba5b-42c3-b08e-314b983934c7,2020-04-24 17:13:34,1795.915,2020-04-24 14:45:48.849000,2020-04-24 15:15:44.764000,4.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,0a9070ef-fe6e-43e0-946f-c5703293e89c,PROLIFIC,24-Apr-2020 15:59:08,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79040,2ec76343-b584-4f67-a880-a19b445fa508,2020-04-24 15:59:08,898.719,2020-04-24 13:55:03.061000,2020-04-24 14:10:01.780000,21.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,9cc9e1e3-bdd9-452c-8789-d8372e301ae9,PROLIFIC,24-Apr-2020 16:09:05,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79470,158985ce-6ad2-49b3-918a-b6497e5ea414,2020-04-24 16:09:05,915.429,2020-04-24 13:56:18.777000,2020-04-24 14:11:34.206000,5.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,8680a0da-341e-4285-af92-2c1983ad165b,PROLIFIC,24-Apr-2020 16:04:43,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79272,8b3c2fad-9a2c-44dc-8b24-935023a4c062,2020-04-24 16:04:43,1294.337,2020-04-24 13:51:32.230000,2020-04-24 14:13:06.567000,5.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,1aef2a09-250d-4c4b-aefb-de9bb278a392,PROLIFIC,24-Apr-2020 16:07:57,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79414,0d0c20c0-f0d4-4c12-ac8c-812ab5f793f5,2020-04-24 16:07:57,1008.38,2020-04-24 13:53:37.718000,2020-04-24 14:10:26.098000,5.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,051da6e4-cc16-477f-a6da-ac6dd96b4580,PROLIFIC,24-Apr-2020 15:56:44,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),78970,16f29287-d31e-40ae-827f-d4b8c70ceeac,2020-04-24 15:56:44,977.755,2020-04-24 13:54:23.200000,2020-04-24 14:10:40.955000,27.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,cfbdd59f-d8dd-427e-a0cf-234eb505d384,PROLIFIC,24-Apr-2020 16:07:22,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79381,89863849-d4ea-4171-8045-f6a5e84c8dcf,2020-04-24 16:07:22,1871.314,2020-04-24 13:50:24.764000,2020-04-24 14:21:36.078000,15.0,true,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
qu70-s_qu70-batch8.csv,,NOT AVAILABLE,NOT AVAILABLE,e5a8e203-6cc0-4b3f-887d-0a3300a4703a,PROLIFIC,24-Apr-2020 16:11:09,269,10651,572a594a-f22e-4e8a-80ac-83cab1b546fa,``Wheels'' is one for the first things which come to mind when I hear ``driver' because wheels is one of the typical parts of (a/an) driver'.,``Tip'' is one for the first things which come to mind when I hear ``needle' because tip is one of the typical parts of (a/an) needle'.,``Eye'' is one for the first things which come to mind when I hear ``dog' because eye is one of the typical body_part of (a/an) dog'.,4,1,https://app.prolific.co/submissions/complete?cc=5EE67657,Agree or disagree (run4-experiment2-batch8-70-70),79560,23f09913-538a-4995-b620-6b987e56ecf0,2020-04-24 16:11:09,1120.264,2020-04-24 13:55:13.455000,2020-04-24 14:13:53.719000,11.0,false,typical_of_concept,wheels,driver,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch8.csv
