filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,10dca67e-12ab-49ba-8e4a-f013f5d9a747,PROLIFIC,27-May-2020 12:02:10,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170806,b643109e-2da4-41ce-8695-64dfeb21dc4c,2020-05-27 12:02:10,439.188,2020-05-27 09:59:53.249000,2020-05-27 10:07:12.437000,5.0,true,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,035c14c1-607b-4cc7-b30f-64fe8c68cf29,PROLIFIC,27-May-2020 11:50:21,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170097,2ce3a104-0a69-4d6c-a3a2-a9dbcfb5d49a,2020-05-27 11:50:21,322.84,2020-05-27 09:46:56.889000,2020-05-27 09:52:19.729000,2.0,true,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,3001ce08-8aa7-46e0-913d-b77c82e4ffc0,PROLIFIC,27-May-2020 11:39:36,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),169808,a47e3245-7b62-4c38-aded-0bcc20dba14a,2020-05-27 11:39:36,369.525,2020-05-27 09:37:51.293000,2020-05-27 09:44:00.818000,3.0,false,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,856cb510-02b9-408e-a2a8-a37d89e902a3,PROLIFIC,27-May-2020 12:03:57,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170958,695dae33-cafe-4a01-aede-dbafa6f67b1a,2020-05-27 12:03:57,1764.149,2020-05-27 09:50:27.623000,2020-05-27 10:19:51.772000,31.0,true,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,9cc9e1e3-bdd9-452c-8789-d8372e301ae9,PROLIFIC,27-May-2020 11:57:09,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170509,fd2fe020-a572-41bc-8b6b-a4eae18675be,2020-05-27 11:57:09,499.092,2020-05-27 09:49:53.666000,2020-05-27 09:58:12.758000,9.0,false,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,be204dc5-09e9-408c-9db5-fc8510993830,PROLIFIC,27-May-2020 11:57:26,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170525,74db007d-5a3b-4af1-9211-56b55233db33,2020-05-27 11:57:26,482.306,2020-05-27 09:50:25.486000,2020-05-27 09:58:27.792000,4.0,false,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,605ba802-e6ee-4bbf-aa8a-d4645177a414,PROLIFIC,27-May-2020 12:03:25,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170911,febb806b-62c6-46ea-89fd-8b21e14e5123,2020-05-27 12:03:25,821.984,2020-05-27 10:00:30.559000,2020-05-27 10:14:12.543000,8.0,true,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,be22d1e9-43a4-4974-aeb4-0f96c6710404,PROLIFIC,27-May-2020 12:09:53,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),171519,bb38a2e0-d6d8-488b-b1ef-422118cb5a14,2020-05-27 12:09:53,694.396,2020-05-27 09:59:24.050000,2020-05-27 10:10:58.446000,10.0,true,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,b13486cd-d1ab-4629-ba69-21ecccfefd1e,PROLIFIC,27-May-2020 11:49:11,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170040,10fdc900-8e0a-4e96-8a71-781ac261a146,2020-05-27 11:49:11,537.309,2020-05-27 09:43:58.375000,2020-05-27 09:52:55.684000,3.0,false,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
qu70-s_qu70-batch127.csv,,NOT AVAILABLE,NOT AVAILABLE,4e10c0f7-314a-4306-ab86-b683e8f9e4a0,PROLIFIC,27-May-2020 12:01:55,457,19907,ac2a2682-4788-41a0-ba3e-1a9959d5d2c1,"Usually, (a/an) tray is not made_of_wood, but there could be a highly unusual situation in which (a/an) tray are made_of_wood.","Usually, (a/an) dress is not made_of_metal, but there could be a highly unusual situation in which (a/an) dress are made_of_metal.","Usually, (a/an) nail is not made_of_metal, but there could be a highly unusual situation in which (a/an) nail are made_of_metal.",4,1,https://app.prolific.co/submissions/complete?cc=218FA9C1,Agree or disagree (run4-experiment2-batch127-70-70),170787,e627784f-0d41-407d-98e7-8817d55eed89,2020-05-27 12:01:55,580.079,2020-05-27 09:59:42.121000,2020-05-27 10:09:22.200000,27.0,false,unusual,made_of_wood,tray,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch127.csv
