filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,f8ee2090-a12c-4541-941e-c470d04cb82e,PROLIFIC,04-Jun-2020 12:45:27,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),202244,35c8755c-0afb-4ac4-adcb-fe67ad64c73e,2020-06-04 12:45:27,771.813,2020-06-04 10:36:28.920000,2020-06-04 10:49:20.733000,7.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,ddf3aa13-679a-4b92-9617-a23cfa051331,PROLIFIC,04-Jun-2020 12:57:50,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),202790,2a66e57d-e2aa-402e-8d32-0dcdfb0c669f,2020-06-04 12:57:50,542.78,2020-06-04 10:51:17.406000,2020-06-04 11:00:20.186000,2.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,70973297-e911-41c8-be6c-54b72f63d25e,PROLIFIC,04-Jun-2020 12:31:05,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),201989,588b8bc4-36c3-4cda-918e-e034117e3726,2020-06-04 12:31:05,662.821,2020-06-04 10:23:03.123000,2020-06-04 10:34:05.944000,6.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,c5acc5c7-6592-4c17-a004-f364dd26d555,PROLIFIC,04-Jun-2020 13:16:13,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),203988,67c4ef52-97de-43f8-9b9b-f383ec992e2d,2020-06-04 13:16:13,2313.92,2020-06-04 10:50:02.848000,2020-06-04 11:28:36.768000,4.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,0083e6fe-d27c-4134-be63-107c92b5f53a,PROLIFIC,04-Jun-2020 12:57:11,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),202754,d656000c-791e-4ef1-833d-3f445b8171d2,2020-06-04 12:57:11,402.287,2020-06-04 10:51:31.394000,2020-06-04 10:58:13.681000,3.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,18651b92-1d7c-4cf5-b576-cfe57fbae462,PROLIFIC,04-Jun-2020 12:40:33,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),202145,bfa32b8c-d323-4234-8e72-5ed458ae817b,2020-06-04 12:40:33,378.091,2020-06-04 10:36:08.218000,2020-06-04 10:42:26.309000,5.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,02219cef-787d-4a5c-9d29-6706adc92896,PROLIFIC,04-Jun-2020 12:54:11,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),202553,01f02c21-d3ee-47a4-b94d-f7d051688a8c,2020-06-04 12:54:11,1479.542,2020-06-04 10:42:20.621000,2020-06-04 11:07:00.163000,6.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,5dc4ef01-5966-49da-b93c-8694d8e953c4,PROLIFIC,04-Jun-2020 13:02:19,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),203106,722b4d3d-c9be-434f-a95c-97376241b7e6,2020-06-04 13:02:19,466.919,2020-06-04 10:57:58.373000,2020-06-04 11:05:45.292000,2.0,false,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,f752993f-fea1-41fb-86ea-186c84d3442a,PROLIFIC,04-Jun-2020 13:01:40,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),203039,f3dfb98b-6610-4160-8eed-d5242f95f339,2020-06-04 13:01:40,238.19,2020-06-04 11:00:36.084000,2020-06-04 11:04:34.274000,6.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
qu70-s_qu70-batch168.csv,,NOT AVAILABLE,NOT AVAILABLE,b13486cd-d1ab-4629-ba69-21ecccfefd1e,PROLIFIC,04-Jun-2020 13:01:22,500,23061,4c528d8b-bfc2-46b3-b2ec-8fffbffd2082,"Usually, (a/an) turtle is not dangerous, but there could be a highly unusual situation in which (a/an) turtle is dangerous.","Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.","Usually, (a/an) chocolate is not white, but there could be a highly unusual situation in which (a/an) chocolate is white.",4,1,https://app.prolific.co/submissions/complete?cc=2D1398EF,Agree or disagree (run4-experiment2-batch168-70-70),203017,5eac2086-698b-4a95-81fe-22dd011ce831,2020-06-04 13:01:22,458.91,2020-06-04 10:55:45.421000,2020-06-04 11:03:24.331000,6.0,true,unusual,dangerous,turtle,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch168.csv
