filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,3823c851-8104-470f-af0b-c55462e24b61,PROLIFIC,07-Apr-2020 16:44:30,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,66804,ea710026-0b00-4f09-9b0b-aacab5670623,2020-04-07 16:44:30,580.015,2020-04-07 14:40:57.851000,2020-04-07 14:50:37.866000,4.0,true,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,a9adc8d8-1643-4509-b1dd-dcba1d59d60d,PROLIFIC,07-Apr-2020 16:45:17,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,66880,d88e3870-b28f-44e4-b833-91a531abb08e,2020-04-07 16:45:17,465.716,2020-04-07 14:42:19.633000,2020-04-07 14:50:05.349000,6.0,true,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,22fe3493-3ece-43ba-babd-ad3caeedd9c8,PROLIFIC,07-Apr-2020 16:53:55,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67514,377ebfcd-f29a-4975-ac6e-480315b29862,2020-04-07 16:53:55,736.045,2020-04-07 14:42:08.521000,2020-04-07 14:54:24.566000,4.0,true,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,bd64d1d6-1976-4ec2-8c67-04979a28c916,PROLIFIC,07-Apr-2020 16:49:24,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67252,d362bfbe-b45a-47be-a908-1c78c93feec2,2020-04-07 16:49:24,695.883,2020-04-07 14:41:23.882000,2020-04-07 14:52:59.765000,10.0,false,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,2d412b18-c910-41b3-b236-a6c3bcf954c3,PROLIFIC,07-Apr-2020 16:49:07,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67229,a4ba79c5-0d12-4e97-8a2b-7f3c39768c95,2020-04-07 16:49:07,711.484,2020-04-07 14:40:06.918000,2020-04-07 14:51:58.402000,3.0,true,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,781ea98f-e10f-42f7-bc22-aac7e48060ec,PROLIFIC,07-Apr-2020 16:40:16,221,9398,3b45cc81-c467-470a-a2af-be2e5d8b369c,You can find (a/an) nozzle which can roll/be used for rolling. This distinguishes a certain type of nozzle from others. ,You can find (a/an) dog which can hunt/be used for hunting. This distinguishes a certain type of dog from others. ,You can find (a/an) dog which can breathe/be used for breatheing. This distinguishes a certain type of dog from others. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,66342,fa85d5c0-f683-482b-92b5-c75501722790,2020-04-07 16:40:16,,,,5.0,false,variability_limited,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,3823c851-8104-470f-af0b-c55462e24b61,PROLIFIC,07-Apr-2020 16:46:04,221,9399,a50cbab5-e499-4398-ace4-f6743c81edcd,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,I know that all or most candle(s) burn regularly or are used for burning regularly. ,I know that all or most person(s) crawl regularly or are used for crawling regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,66966,431e04a8-82bd-45de-a1fb-90e13ee6c329,2020-04-07 16:46:04,580.015,2020-04-07 14:40:57.851000,2020-04-07 14:50:37.866000,9.0,false,afforded_usual,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,a9adc8d8-1643-4509-b1dd-dcba1d59d60d,PROLIFIC,07-Apr-2020 16:48:53,221,9399,a50cbab5-e499-4398-ace4-f6743c81edcd,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,I know that all or most candle(s) burn regularly or are used for burning regularly. ,I know that all or most person(s) crawl regularly or are used for crawling regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67211,7e474064-e14f-491d-966b-53cbb4d303e5,2020-04-07 16:48:53,465.716,2020-04-07 14:42:19.633000,2020-04-07 14:50:05.349000,5.0,false,afforded_usual,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,22fe3493-3ece-43ba-babd-ad3caeedd9c8,PROLIFIC,07-Apr-2020 16:47:17,221,9399,a50cbab5-e499-4398-ace4-f6743c81edcd,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,I know that all or most candle(s) burn regularly or are used for burning regularly. ,I know that all or most person(s) crawl regularly or are used for crawling regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67060,4f9ed29e-77dc-4287-aa85-072467d88b71,2020-04-07 16:47:17,736.045,2020-04-07 14:42:08.521000,2020-04-07 14:54:24.566000,32.0,true,afforded_usual,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
qu70-s_qu70-batch50.csv,,NOT AVAILABLE,NOT AVAILABLE,bd64d1d6-1976-4ec2-8c67-04979a28c916,PROLIFIC,07-Apr-2020 16:48:31,221,9399,a50cbab5-e499-4398-ace4-f6743c81edcd,I know that all or most nozzle(s) roll regularly or are used for rolling regularly. ,I know that all or most candle(s) burn regularly or are used for burning regularly. ,I know that all or most person(s) crawl regularly or are used for crawling regularly. ,3,1,https://app.prolific.co/submissions/complete?cc=533A97C9,67181,dac0341e-ef90-443d-adbb-dc896f1849c5,2020-04-07 16:48:31,695.883,2020-04-07 14:41:23.882000,2020-04-07 14:52:59.765000,4.0,false,afforded_usual,roll,nozzle,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch50.csv
