filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,9eeec5df-c3f2-4255-b2f8-73ceed79c2d0,PROLIFIC,27-May-2020 14:04:13,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),172223,0cbd3459-d0a1-4008-bc94-ec42ba7ce412,2020-05-27 14:04:13,523.87,2020-05-27 12:00:25.504000,2020-05-27 12:09:09.374000,5.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,10dca67e-12ab-49ba-8e4a-f013f5d9a747,PROLIFIC,27-May-2020 14:21:52,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),173512,e92f27b4-07cc-492f-90e2-3e1b074a4b5c,2020-05-27 14:21:52,446.204,2020-05-27 12:18:20.394000,2020-05-27 12:25:46.598000,6.0,false,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,dac5112b-e90f-43d3-81c2-3642f5b6e2f9,PROLIFIC,27-May-2020 14:06:42,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),172380,c9a3ed19-d127-41a4-bc40-b64c1b7e60b8,2020-05-27 14:06:42,645.302,2020-05-27 12:01:04.547000,2020-05-27 12:11:49.849000,4.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,979ed852-58c0-40e1-9e91-ec48e57c6c10,PROLIFIC,27-May-2020 14:17:56,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),173236,de0e7150-cb93-45a8-89ae-98855c8913a3,2020-05-27 14:17:56,817.704,2020-05-27 12:07:37.838000,2020-05-27 12:21:15.542000,4.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,7d35fcf1-26d7-4ea5-9efa-8f420eb2ddfc,PROLIFIC,27-May-2020 14:17:54,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),173233,5cf349e0-2224-41d5-a448-7cc0f70a4c6c,2020-05-27 14:17:54,490.468,2020-05-27 12:09:51.443000,2020-05-27 12:18:01.911000,4.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,bf95c310-05e1-4d09-a904-b7cd6e9c798a,PROLIFIC,27-May-2020 14:12:12,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),172756,5526d651-9068-498e-9155-88260b143fe8,2020-05-27 14:12:12,343.365,2020-05-27 12:07:30.267000,2020-05-27 12:13:13.632000,4.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,e33ae6f2-7b7a-4396-a1d0-9ac470c3897c,PROLIFIC,27-May-2020 14:31:16,459,20055,3f09e43f-ca1c-41bd-8643-47b6dec1614e,``Square'' is one for the first things which come to mind when I hear ``basement' because square is one of the typical shapes of (a/an) basement'.,``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.,``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.,4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),174019,99bd498c-5d88-4180-851b-cc82a8c1af3a,2020-05-27 14:31:16,1623.394,2020-05-27 12:05:09.284000,2020-05-27 12:32:12.678000,3.0,true,typical_of_concept,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,9eeec5df-c3f2-4255-b2f8-73ceed79c2d0,PROLIFIC,27-May-2020 14:05:44,459,20056,76975491-6454-4dfc-96c6-344371a32411,"I think (a/an) basement can be square, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),172323,01f54286-f7bd-4f76-99c8-31bd789ab7ec,2020-05-27 14:05:44,523.87,2020-05-27 12:00:25.504000,2020-05-27 12:09:09.374000,4.0,false,rare,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,10dca67e-12ab-49ba-8e4a-f013f5d9a747,PROLIFIC,27-May-2020 14:23:05,459,20056,76975491-6454-4dfc-96c6-344371a32411,"I think (a/an) basement can be square, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),173596,47de46d4-5017-43da-a0f2-8b20b1b81718,2020-05-27 14:23:05,446.204,2020-05-27 12:18:20.394000,2020-05-27 12:25:46.598000,4.0,false,rare,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
qu70-s_qu70-batch129.csv,,NOT AVAILABLE,NOT AVAILABLE,dac5112b-e90f-43d3-81c2-3642f5b6e2f9,PROLIFIC,27-May-2020 14:07:51,459,20056,76975491-6454-4dfc-96c6-344371a32411,"I think (a/an) basement can be square, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",4,1,https://app.prolific.co/submissions/complete?cc=8A292FD8,Agree or disagree (run4-experiment2-batch129-70-70),172458,8da5fe3f-c44b-4284-9b5b-3145ed7f92d2,2020-05-27 14:07:51,645.302,2020-05-27 12:01:04.547000,2020-05-27 12:11:49.849000,3.0,false,rare,square,basement,../data/prolific_output/run4-group_experiment2/qu70-s_qu70-batch129.csv
