filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,857329d1-101f-4dfd-8ffc-5358c2424216,PROLIFIC,12-Feb-2021 17:34:30,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413033,dc2b71f4-3571-42c1-bd74-79e80469e00f,2021-02-12 17:34:30,469.606,2021-02-12 16:28:38.254000,2021-02-12 16:36:27.860000,3.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,67616648-48b2-4c7c-847c-3cfe6d860951,PROLIFIC,12-Feb-2021 17:58:03,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413386,fef35b49-dda6-45c0-a68a-6b5324bbd4a1,2021-02-12 17:58:03,967.983,2021-02-12 16:52:14.148000,2021-02-12 17:08:22.131000,4.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,12-Feb-2021 18:47:47,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414462,cfc33ddb-cd16-4d15-a34f-0fbd7ecdd2d3,2021-02-12 18:47:47,1076.673,2021-02-12 17:32:43.300000,2021-02-12 17:50:39.973000,5.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,1e0d687f-9d72-4764-911b-4d38babd25b6,PROLIFIC,12-Feb-2021 18:55:16,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414846,8c3561f8-9c0d-4101-851e-dc3f31feb883,2021-02-12 18:55:16,1282.535,2021-02-12 17:42:25.007000,2021-02-12 18:03:47.542000,3.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,198af280-c091-4c51-bd31-fc0e7923ad52,PROLIFIC,12-Feb-2021 18:50:11,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414565,7ee2ab58-002b-4a7d-8923-24365ad540ef,2021-02-12 18:50:11,757.542,2021-02-12 17:45:14.888000,2021-02-12 17:57:52.430000,5.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,f2798d16-2758-42bb-9488-75415c0b832e,PROLIFIC,12-Feb-2021 18:40:03,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414319,733328dd-debd-4abc-b817-067de8b40fb0,2021-02-12 18:40:03,563.5,2021-02-12 17:33:11.600000,2021-02-12 17:42:35.100000,5.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,df22a112-e62a-4607-8c70-d22a89b1a7d6,PROLIFIC,12-Feb-2021 18:28:14,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413903,5c228341-fe58-4f1d-a622-451c8fac1cba,2021-02-12 18:28:14,392.304,2021-02-12 17:24:18.133000,2021-02-12 17:30:50.437000,3.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,5395943b-b705-44ae-a414-8a2324ad9bc9,PROLIFIC,12-Feb-2021 17:46:38,1180,46941,79ac5517-57a8-4776-a1b4-8ab804a4848a,I know that (a/an) vapor is cold as most or all other things similar to (a/an) vapor are cold. ,I know that (a/an) chocoloate_bar is sweet as most or all other things similar to (a/an) chocoloate_bar are sweet. ,I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. ,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413180,7478148e-75c0-46f0-a4ee-24e1250397a4,2021-02-12 17:46:38,399.721,2021-02-12 16:43:09.563000,2021-02-12 16:49:49.284000,3.0,false,implied_category,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,857329d1-101f-4dfd-8ffc-5358c2424216,PROLIFIC,12-Feb-2021 17:29:49,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),412938,508f52be-98c8-4c5f-981a-636eaac604a4,2021-02-12 17:29:49,469.606,2021-02-12 16:28:38.254000,2021-02-12 16:36:27.860000,4.0,false,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,67616648-48b2-4c7c-847c-3cfe6d860951,PROLIFIC,12-Feb-2021 18:07:15,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413559,3e228ba0-e2f0-41b4-a1fd-0709cc01411a,2021-02-12 18:07:15,967.983,2021-02-12 16:52:14.148000,2021-02-12 17:08:22.131000,2.0,false,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,12-Feb-2021 18:48:07,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414470,98615577-5413-4ab5-971a-e255821e7c5a,2021-02-12 18:48:07,1076.673,2021-02-12 17:32:43.300000,2021-02-12 17:50:39.973000,3.0,true,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,1e0d687f-9d72-4764-911b-4d38babd25b6,PROLIFIC,12-Feb-2021 18:59:07,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),415058,05b42756-2671-47d5-93f9-d0ff341d9845,2021-02-12 18:59:07,1282.535,2021-02-12 17:42:25.007000,2021-02-12 18:03:47.542000,3.0,false,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,198af280-c091-4c51-bd31-fc0e7923ad52,PROLIFIC,12-Feb-2021 18:51:37,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414624,bba3dbc8-2d3e-4b67-9328-fa3a80ccb768,2021-02-12 18:51:37,757.542,2021-02-12 17:45:14.888000,2021-02-12 17:57:52.430000,3.0,true,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,f2798d16-2758-42bb-9488-75415c0b832e,PROLIFIC,12-Feb-2021 18:37:30,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),414238,9ef2c7b8-8528-49ed-99e4-afbf8c471058,2021-02-12 18:37:30,563.5,2021-02-12 17:33:11.600000,2021-02-12 17:42:35.100000,5.0,false,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
qu70-s_qu3-batch3.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,df22a112-e62a-4607-8c70-d22a89b1a7d6,PROLIFIC,12-Feb-2021 18:30:25,1180,46942,cc6af902-e7c8-4c82-8cc8-532efa95973d,I think it is impossible for (a/an) vapor to be cold.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_scalar_heat-set_extension_full_range,https://app.prolific.co/submissions/complete?cc=8284F286,Agree or disagree (run5_scalar_heat-set_extension_full_range-experiment_scalar-batch3-70-70),413960,2b638e6f-474d-41a8-ba86-eb658a515ece,2021-02-12 18:30:25,392.304,2021-02-12 17:24:18.133000,2021-02-12 17:30:50.437000,2.0,false,impossible,cold,vapor,../data/prolific_output/run5_scalar_heat-group_scalar_heat/qu70-s_qu3-batch3.csv
