filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,c76bfebf-b45b-403f-ab88-608845bfe19b,PROLIFIC,05-Dec-2019 13:13:32,120,4947,d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25103,e3370e90-472d-465f-a32e-233d95dc0476,2019-12-05 13:13:32,537.507,2019-12-05 12:08:33.277000,2019-12-05 12:17:30.784000,4.0,true,typical_of_concept,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,962a5d9e-be49-428e-be6e-7709361261ed,PROLIFIC,05-Dec-2019 13:11:00,120,4947,d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24903,93d87c5c-ca5b-45f7-97da-758d2e4b4682,2019-12-05 13:11:00,109.412,2019-12-05 12:10:26.590000,2019-12-05 12:12:16.002000,2.0,true,typical_of_concept,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,1e0d2846-9f7f-4568-91c2-1dc35e02ae7a,PROLIFIC,05-Dec-2019 13:18:36,120,4947,d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25262,36a9ad2d-f085-4bea-bef1-e66e5eb4e6bd,2019-12-05 13:18:36,639.892,2019-12-05 12:08:24.779000,2019-12-05 12:19:04.671000,3.0,true,typical_of_concept,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,e0eb1af4-14fc-4c77-bc08-1b5e81356af4,PROLIFIC,05-Dec-2019 13:10:46,120,4947,d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24868,497a4f24-bfbc-4974-90bb-a5ca6099c1f9,2019-12-05 13:10:46,488.248,2019-12-05 12:06:07.733000,2019-12-05 12:14:15.981000,3.0,true,typical_of_concept,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,c6c5141b-7a37-414b-88da-48b50bb2546b,PROLIFIC,05-Dec-2019 13:19:44,120,4947,d5f32b58-12a0-11ea-b098-acde48001122,Being round is typical of (a/an) coconut. ,Being bitter is typical of (a/an) coffee. ,Being white is typical of (a/an) rasperry. ,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25281,24448baf-0588-48e4-a80e-dd99d2b2df54,2019-12-05 13:19:44,935.681,2019-12-05 12:07:36.722000,2019-12-05 12:23:12.403000,4.0,true,typical_of_concept,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,c76bfebf-b45b-403f-ab88-608845bfe19b,PROLIFIC,05-Dec-2019 13:13:58,120,4955,d5f33134-12a0-11ea-b098-acde48001122,(A/An) coconut cannot be round.,(A/An) water cannot be dry.,(A/An) book cannot be light.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25123,2e58d417-14d3-4229-a347-66e1f94885b1,2019-12-05 13:13:58,537.507,2019-12-05 12:08:33.277000,2019-12-05 12:17:30.784000,3.0,false,impossible,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,962a5d9e-be49-428e-be6e-7709361261ed,PROLIFIC,05-Dec-2019 13:11:47,120,4955,d5f33134-12a0-11ea-b098-acde48001122,(A/An) coconut cannot be round.,(A/An) water cannot be dry.,(A/An) book cannot be light.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24997,99696f1f-9b16-48a3-8ce2-8bb19d631a37,2019-12-05 13:11:47,109.412,2019-12-05 12:10:26.590000,2019-12-05 12:12:16.002000,2.0,false,impossible,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,1e0d2846-9f7f-4568-91c2-1dc35e02ae7a,PROLIFIC,05-Dec-2019 13:11:30,120,4955,d5f33134-12a0-11ea-b098-acde48001122,(A/An) coconut cannot be round.,(A/An) water cannot be dry.,(A/An) book cannot be light.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24969,471ad833-4573-48db-bc92-d4895096de0e,2019-12-05 13:11:30,639.892,2019-12-05 12:08:24.779000,2019-12-05 12:19:04.671000,20.0,true,impossible,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,e0eb1af4-14fc-4c77-bc08-1b5e81356af4,PROLIFIC,05-Dec-2019 13:12:44,120,4955,d5f33134-12a0-11ea-b098-acde48001122,(A/An) coconut cannot be round.,(A/An) water cannot be dry.,(A/An) book cannot be light.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,25060,eb4dfa74-58ec-4566-b6fb-b54b9ca5f0af,2019-12-05 13:12:44,488.248,2019-12-05 12:06:07.733000,2019-12-05 12:14:15.981000,4.0,false,impossible,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
qu70-s_qu70-batch45.csv,1,NOT AVAILABLE,NOT AVAILABLE,c6c5141b-7a37-414b-88da-48b50bb2546b,PROLIFIC,05-Dec-2019 13:09:38,120,4955,d5f33134-12a0-11ea-b098-acde48001122,(A/An) coconut cannot be round.,(A/An) water cannot be dry.,(A/An) book cannot be light.,1,1,https://app.prolific.co/submissions/complete?cc=51C23265,24759,02684b06-477c-4b6d-9f1b-46aacdbd8f5c,2019-12-05 13:09:38,935.681,2019-12-05 12:07:36.722000,2019-12-05 12:23:12.403000,5.0,false,impossible,round,coconut,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch45_1.csv
