filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,eec2ac06-1bc9-45c8-ada0-fb33848dab6c,PROLIFIC,29-Nov-2019 16:50:33,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6387,52509f37-ec46-4d7f-9341-3ce75df55b3f,2019-11-29 16:50:33,670.376,2019-11-29 15:46:24.542000,2019-11-29 15:57:34.918000,5.0,false,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,1a19f54f-11b4-4b28-8554-14fa20bc48f5,PROLIFIC,29-Nov-2019 16:55:26,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6811,4033dbe9-e90d-4aa1-8130-3a6358320fee,2019-11-29 16:55:26,666.936,2019-11-29 15:45:47.963000,2019-11-29 15:56:54.899000,8.0,true,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,f3cfdb09-5a41-4933-beb0-ed73e94a6cd7,PROLIFIC,29-Nov-2019 17:48:20,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,7376,57f76fa9-9949-4d97-a799-d46361d4ac3e,2019-11-29 17:48:20,1125.371,2019-11-29 16:32:22.064000,2019-11-29 16:51:07.435000,6.0,false,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,c7f35809-f8cc-45d8-98c0-cfdd8d4b2585,PROLIFIC,29-Nov-2019 17:02:34,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,7043,0a1bbcb4-b8f3-4046-83ea-a1d8ba49b126,2019-11-29 17:02:34,1207.168,2019-11-29 15:46:27.360000,2019-11-29 16:06:34.528000,4.0,false,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,d0bc7db8-3e42-487f-9c05-86f96dfa7578,PROLIFIC,29-Nov-2019 16:49:59,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6346,f900f7ac-433f-493f-af63-833941cd0a55,2019-11-29 16:49:59,286.034,2019-11-29 15:46:23.577000,2019-11-29 15:51:09.611000,1.0,false,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,53853cce-8efe-42d1-a974-22370064ab2a,PROLIFIC,29-Nov-2019 17:36:24,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,7267,965b0586-409c-4170-96c7-9d1b643d09c4,2019-11-29 17:36:24,1212.167,2019-11-29 16:32:09.529000,2019-11-29 16:52:21.696000,4.0,false,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,fe0e1142-1730-4994-8760-711134808ce9,PROLIFIC,29-Nov-2019 16:58:03,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6900,2713a96c-8fd2-45ba-8df3-3206ee31e680,2019-11-29 16:58:03,1439.787,2019-11-29 15:48:17.666000,2019-11-29 16:12:17.453000,99.0,true,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,5a13030c-4a8c-4337-83b6-6a79b41ba889,PROLIFIC,29-Nov-2019 16:53:04,71,1243,d4e36778-12a0-11ea-b098-acde48001122,"""(A/An) jade is red” could be said figuratively or creatively. ","""(A/An) anger is hot” could be said figuratively or creatively. 
""(A/An) person is cold” could be said figuratively or creatively. 
""(A/An) story is dark” could be said figuratively or creatively. ","""(A/An) fire is hot” could be said figuratively or creatively. 
""(A/An) stone is heavy” could be said figuratively or creatively. 
""(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6616,84d02c35-03c6-4c03-9b7c-4463748da2ce,2019-11-29 16:53:04,527.602,2019-11-29 15:46:24.660000,2019-11-29 15:55:12.262000,1.0,true,creative,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,eec2ac06-1bc9-45c8-ada0-fb33848dab6c,PROLIFIC,29-Nov-2019 16:51:53,71,1247,d4e3630e-12a0-11ea-b098-acde48001122,Being red is typical of (a/an) jade. ,Being bitter is typical of (a/an) coffee. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6514,668b2448-9107-4254-9b5b-32eb3fbfec9e,2019-11-29 16:51:53,670.376,2019-11-29 15:46:24.542000,2019-11-29 15:57:34.918000,2.0,false,typical_of_concept,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
qu140-s_qu70-batch0.csv,,NOT AVAILABLE,NOT AVAILABLE,1a19f54f-11b4-4b28-8554-14fa20bc48f5,PROLIFIC,29-Nov-2019 16:52:50,71,1247,d4e3630e-12a0-11ea-b098-acde48001122,Being red is typical of (a/an) jade. ,Being bitter is typical of (a/an) coffee. ,Being salty is typical of (a/an) beer. ,1,1,https://app.prolific.co/submissions/complete?cc=7AFDA35F,6590,ede901e7-0802-43b9-a842-cebac9436d40,2019-11-29 16:52:50,666.936,2019-11-29 15:45:47.963000,2019-11-29 15:56:54.899000,3.0,false,typical_of_concept,red,jade,../data/prolific_output/run1-group_experiment1/qu140-s_qu70-batch0.csv
