filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,b401eb9c-5880-453c-872e-2f16d56e5e0a,PROLIFIC,03-Dec-2019 18:35:54,92,2852,d758a734-12a0-11ea-b098-acde48001122,A certain type of shaft can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of mammal can breathe and other types cannot breathe. ,1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15978,7ec9e6df-c818-4a3a-8e9d-1a4130aa8ff2,2019-12-03 18:35:54,3110.826,2019-12-03 16:51:37.318000,2019-12-03 17:43:28.144000,5.0,false,variability_subcategories,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,bc309eaf-b520-4fab-aa97-aa25af176b54,PROLIFIC,03-Dec-2019 18:15:28,92,2852,d758a734-12a0-11ea-b098-acde48001122,A certain type of shaft can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of mammal can breathe and other types cannot breathe. ,1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15855,b59b8fc6-f0d4-4611-9208-6d842ed12943,2019-12-03 18:15:28,1643.751,2019-12-03 16:49:22.212000,2019-12-03 17:16:45.963000,3.0,false,variability_subcategories,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,0e2dfe08-6a35-4df2-9bad-dbad08655822,PROLIFIC,03-Dec-2019 18:01:30,92,2852,d758a734-12a0-11ea-b098-acde48001122,A certain type of shaft can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of mammal can breathe and other types cannot breathe. ,1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15362,7d716b8d-f9e4-416b-949a-b38731ab6828,2019-12-03 18:01:30,889.874,2019-12-03 16:48:33.993000,2019-12-03 17:03:23.867000,3.0,true,variability_subcategories,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,a5443c0b-1b39-4502-aa34-eb8a541f4f32,PROLIFIC,03-Dec-2019 17:50:42,92,2852,d758a734-12a0-11ea-b098-acde48001122,A certain type of shaft can roll and other types cannot roll. ,A certain type of animate_being can speak and other types cannot speak. ,A certain type of mammal can breathe and other types cannot breathe. ,1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,14925,50262783-302b-4f8f-9fd8-b8bc164d5d9c,2019-12-03 17:50:42,2410.147,2019-12-03 16:48:59.311000,2019-12-03 17:29:09.458000,27.0,false,variability_subcategories,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,b401eb9c-5880-453c-872e-2f16d56e5e0a,PROLIFIC,03-Dec-2019 18:38:42,92,2861,d758a95a-12a0-11ea-b098-acde48001122,"""(A/an) shaft rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,16000,a1dc0fea-6c51-460d-9be5-16fcc43eb5ff,2019-12-03 18:38:42,3110.826,2019-12-03 16:51:37.318000,2019-12-03 17:43:28.144000,11.0,true,creative,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,bc309eaf-b520-4fab-aa97-aa25af176b54,PROLIFIC,03-Dec-2019 18:09:16,92,2861,d758a95a-12a0-11ea-b098-acde48001122,"""(A/an) shaft rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15729,1f47c914-39a1-4a6c-85c9-d4954df4b541,2019-12-03 18:09:16,1643.751,2019-12-03 16:49:22.212000,2019-12-03 17:16:45.963000,13.0,false,creative,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,0e2dfe08-6a35-4df2-9bad-dbad08655822,PROLIFIC,03-Dec-2019 18:03:16,92,2861,d758a95a-12a0-11ea-b098-acde48001122,"""(A/an) shaft rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15495,94afbae9-b311-43a1-aeff-cf0a43f9de99,2019-12-03 18:03:16,889.874,2019-12-03 16:48:33.993000,2019-12-03 17:03:23.867000,3.0,false,creative,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,a5443c0b-1b39-4502-aa34-eb8a541f4f32,PROLIFIC,03-Dec-2019 17:58:43,92,2861,d758a95a-12a0-11ea-b098-acde48001122,"""(A/an) shaft rolls” can be said figuratively or creatively.","""(A/an) idea grows” can be said figuratively or creatively.
""(A/an) person glows” can be said figuratively or creatively.
""(A/an) thought burns” can be said figuratively or creatively.","""(A/an) plant grows” can be said figuratively or creatively.
""(A/an) situation smiles” can be said figuratively or creatively.
""(A/an) candle burns” can be said figuratively or creatively.",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15169,ed3e1072-9b6c-470a-b66f-b221990ba6f9,2019-12-03 17:58:43,2410.147,2019-12-03 16:48:59.311000,2019-12-03 17:29:09.458000,20.0,true,creative,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,b401eb9c-5880-453c-872e-2f16d56e5e0a,PROLIFIC,03-Dec-2019 18:39:52,92,2864,d758a7f2-12a0-11ea-b098-acde48001122,"Some shaft(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of shaft(s).","Some chef(s) smoke, others don't smoke, but this is not an important factor for distinguishing different kinds of chef(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,16010,c04591f2-d178-4e4d-b143-172e0a3b61ae,2019-12-03 18:39:52,3110.826,2019-12-03 16:51:37.318000,2019-12-03 17:43:28.144000,5.0,false,variability_open,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
qu70-s_qu70-batch19.csv,1,NOT AVAILABLE,NOT AVAILABLE,bc309eaf-b520-4fab-aa97-aa25af176b54,PROLIFIC,03-Dec-2019 18:12:27,92,2864,d758a7f2-12a0-11ea-b098-acde48001122,"Some shaft(s) roll, others don't roll, but this is not an important factor for distinguishing different kinds of shaft(s).","Some chef(s) smoke, others don't smoke, but this is not an important factor for distinguishing different kinds of chef(s).","Some artist(s) paint, others don't paint, but this is not an important factor for distinguishing different kinds of artist(s).",1,1,https://app.prolific.co/submissions/complete?cc=4819FC5A,15786,c3818e1f-9f5e-44b9-8172-04fdd01a4302,2019-12-03 18:12:27,1643.751,2019-12-03 16:49:22.212000,2019-12-03 17:16:45.963000,7.0,false,variability_open,roll,shaft,../data/prolific_output/run1-group_experiment1/qu70-s_qu70-batch19_1.csv
