filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,fa8a70d3-4a4f-439a-b049-c5af1ef4d008,PROLIFIC,20-Jan-2021 12:58:36,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),366196,969c52c7-ba26-4d06-9de8-e12d00682e5d,2021-01-20 12:58:36,321.342,2021-01-20 11:57:28.819000,2021-01-20 12:02:50.161000,4.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,d9a7b73c-042f-4f3f-8625-f6a811ecf2b1,PROLIFIC,20-Jan-2021 10:55:33,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),363258,ae3ef70f-fa30-4e73-ae25-0901d8ebb89d,2021-01-20 10:55:33,576.23,2021-01-20 09:49:04.866000,2021-01-20 09:58:41.096000,4.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,c5acc5c7-6592-4c17-a004-f364dd26d555,PROLIFIC,20-Jan-2021 11:19:39,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),363674,2e789d30-0d72-4e19-830d-8a6df3333660,2021-01-20 11:19:39,1055.218,2021-01-20 10:12:42.488000,2021-01-20 10:30:17.706000,2.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,4eb36eac-19d2-4091-82d3-c2dca7569a29,PROLIFIC,20-Jan-2021 11:28:26,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),364095,7c0c27f2-3e64-4d3c-b72a-974b13d39bef,2021-01-20 11:28:26,675.099,2021-01-20 10:21:55.471000,2021-01-20 10:33:10.570000,10.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,d04a803d-bd1c-4b5e-9f9e-418fcf660abc,PROLIFIC,20-Jan-2021 11:55:30,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),365040,d5ecb829-6039-4e05-b48c-2c81bf5ca888,2021-01-20 11:55:30,925.399,2021-01-20 10:41:01.982000,2021-01-20 10:56:27.381000,6.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,4143fee4-d4f0-4e3d-901d-91dbd47391f1,PROLIFIC,20-Jan-2021 12:00:59,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),365143,49b5c9c3-c1ab-4e20-a29c-3ffdc21566cb,2021-01-20 12:00:59,857.064,2021-01-20 10:51:58.384000,2021-01-20 11:06:15.448000,2.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,74809f93-bcb9-4b41-9f41-87500cab75f8,PROLIFIC,20-Jan-2021 11:40:58,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),364488,40d3d8f3-26ff-4fb9-9afb-1a120ec80599,2021-01-20 11:40:58,579.783,2021-01-20 10:32:47.734000,2021-01-20 10:42:27.517000,3.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,f7272e6d-6015-44e2-81ad-d0c5faf1e0a6,PROLIFIC,20-Jan-2021 12:20:25,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),365796,699665fb-9e9f-4bb5-ac5d-5bcf07491baf,2021-01-20 12:20:25,2117.767,2021-01-20 10:46:37.540000,2021-01-20 11:21:55.307000,60.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,c2fac0e6-01c1-4b66-8685-a3cbaffce5ba,PROLIFIC,20-Jan-2021 12:10:56,1108,41751,04955ecd-a860-49e7-9b5a-39d294f325cb,You can find (a/an) silverfish which has (a/an) wings. (A/an) silverfish usually either has (a/an) wings or no wings. This distinguishes a certain type of silverfish from others.,You can find (a/an) boat which has (a/an) sail. (A/an) boat usually either has (a/an) sail or no sail. This distinguishes a certain type of boat from others.,You can find (a/an) car which has (a/an) seat. (A/an) car usually either has (a/an) seat or no seat. This distinguishes a certain type of car from others.,5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),365474,138d5729-178d-4c88-bc80-889be5a527b6,2021-01-20 12:10:56,395.039,2021-01-20 11:08:26.697000,2021-01-20 11:15:01.736000,5.0,false,variability_limited,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
qu70-s_qu5-batch33.csv-3,3,NOT AVAILABLE,NOT AVAILABLE,fa8a70d3-4a4f-439a-b049-c5af1ef4d008,PROLIFIC,20-Jan-2021 13:02:31,1108,41752,cc873fee-bdcf-4fa9-b6a5-3105dd77efb6,"I could say (a/an) silverfish has (a/an) wings, but I would most certainly not mean it literally.","I could say (a/an) book has (a/an) voice, but I would most certainly not mean it literally.
I could say (a/an) idea has (a/an) gold, but I would most certainly not mean it literally.
I could say (a/an) situation has (a/an) exit, but I would most certainly not mean it literally.","I could say (a/an) person has (a/an) head, but I would most certainly not mean it literally.
I could say (a/an) bike has (a/an) sattle, but I would most certainly not mean it literally.
I could say (a/an) argument has (a/an) nose, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=87229C73,Agree or disagree (run5_pilot-experiment3-batch33-70-70),366291,52470054-47e8-4d39-b559-669ba38d95ec,2021-01-20 13:02:31,321.342,2021-01-20 11:57:28.819000,2021-01-20 12:02:50.161000,3.0,true,creative,wings,silverfish,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch33.csv
