filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,04-Jan-2021 10:21:28,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),301454,48536e87-3d00-4908-af3b-68c4bb702edd,2021-01-04 10:21:28,336.773,2021-01-04 09:17:45.527000,2021-01-04 09:23:22.300000,3.0,false,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3ef42603-ce7b-43bb-8e22-4d880582e3dd,PROLIFIC,04-Jan-2021 09:31:15,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),300564,1df842f9-c8f0-4a23-8343-50f93cc808bf,2021-01-04 09:31:15,724.519,2021-01-04 08:27:19.391000,2021-01-04 08:39:23.910000,8.0,false,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,04-Jan-2021 11:03:04,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),302047,313a9a4a-cfab-4432-8e65-2490446f267a,2021-01-04 11:03:04,452.179,2021-01-04 09:56:03.231000,2021-01-04 10:03:35.410000,5.0,true,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,c2dda801-4705-41d3-9cae-3f7ff8b7a2fc,PROLIFIC,04-Jan-2021 11:16:46,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),302250,655d4b5a-107c-4258-991c-0cb57c3fa23b,2021-01-04 11:16:46,1024.023,2021-01-04 10:11:39.224000,2021-01-04 10:28:43.247000,31.0,false,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,9a680d8e-ba44-4087-97c3-b8ca93b07675,PROLIFIC,04-Jan-2021 09:20:20,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),300426,ad6a6dc3-0b87-4a6f-b221-075b62c71851,2021-01-04 09:20:20,477.418,2021-01-04 08:12:58.003000,2021-01-04 08:20:55.421000,4.0,false,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d91be19c-67e7-4822-966a-8fe7ac085f36,PROLIFIC,04-Jan-2021 09:41:15,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),300901,f87349dd-47c7-4213-ac3b-ffbe2fb2d743,2021-01-04 09:41:15,699.787,2021-01-04 08:31:44.286000,2021-01-04 08:43:24.073000,3.0,true,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,ac28077e-8df5-45d9-b3fe-d6260a051119,PROLIFIC,04-Jan-2021 10:36:22,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),301775,d1207c71-f6fb-4eb9-addf-ef638750b2de,2021-01-04 10:36:22,642.732,2021-01-04 09:28:12.508000,2021-01-04 09:38:55.240000,7.0,true,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,19d16f6a-e2d6-4944-8270-b1b6255482c3,PROLIFIC,04-Jan-2021 10:36:20,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),301774,0befa85e-7ad9-4e47-ac46-e6af2b180f6b,2021-01-04 10:36:20,498.941,2021-01-04 09:32:45.873000,2021-01-04 09:41:04.814000,6.0,false,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,df22a112-e62a-4607-8c70-d22a89b1a7d6,PROLIFIC,04-Jan-2021 09:53:04,1014,34853,98062cf1-fe19-44f5-8dcb-ab72910a5d4d,"I could say (a/an) fennel is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),301191,8c2375d3-3194-4f8f-9afc-97cc4b16373c,2021-01-04 09:53:04,595.206,2021-01-04 08:43:39.871000,2021-01-04 08:53:35.077000,5.0,true,creative,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
qu70-s_qu3-batch9.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,04-Jan-2021 10:21:00,1014,34854,5613161f-1845-4a8e-afcf-17d0d6285970,"I think (a/an) fennel can be juicy, but this is rare or uncommon.","I think (a/an) snail can be purple, but this is rare or uncommon.","I think (a/an) bell pepper can be green, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=494280B9,Agree or disagree (run5_pilot-experiment3-batch9-70-70),301443,3f8b3d2c-2c9b-4cac-9857-d95e6eb22355,2021-01-04 10:21:00,336.773,2021-01-04 09:17:45.527000,2021-01-04 09:23:22.300000,2.0,true,rare,juicy,fennel,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch9.csv
