filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,b0f188fb-1052-4eef-87ed-f41e55a2bd8e,PROLIFIC,04-Jan-2021 16:55:07,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),304283,663b3213-549d-4f5a-b688-1ea660ee2fbf,2021-01-04 16:55:07,291.93,2021-01-04 15:52:40.241000,2021-01-04 15:57:32.171000,3.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,5797e374-78aa-4996-82c1-b1b16deaa653,PROLIFIC,04-Jan-2021 16:49:25,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),304226,1bbf99be-a5b9-4f05-ad49-9a07d71b18a7,2021-01-04 16:49:25,492.935,2021-01-04 15:42:06.704000,2021-01-04 15:50:19.639000,5.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,04-Jan-2021 16:32:14,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),303671,db122dc8-153c-4d93-ae98-0bc023526c04,2021-01-04 16:32:14,292.13,2021-01-04 15:29:28.917000,2021-01-04 15:34:21.047000,4.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,1a19f54f-11b4-4b28-8554-14fa20bc48f5,PROLIFIC,04-Jan-2021 16:19:32,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),302996,22d6f673-17f0-402b-8515-e9a78aff6210,2021-01-04 16:19:32,311.991,2021-01-04 15:18:21.322000,2021-01-04 15:23:33.313000,3.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,01eeb5d1-2a5f-45c4-ba39-ddbf24954839,PROLIFIC,04-Jan-2021 16:03:13,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),302643,68e60dcc-19db-4581-a000-535c7cd5b65d,2021-01-04 16:03:13,954.833,2021-01-04 15:00:23.015000,2021-01-04 15:16:17.848000,9.0,true,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,393254ab-d116-4ce8-b686-bb7c17887d33,PROLIFIC,04-Jan-2021 16:10:51,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),302794,b24701f1-f2fb-4c56-9c94-22ea6efc90ed,2021-01-04 16:10:51,747.06,2021-01-04 15:06:11.534000,2021-01-04 15:18:38.594000,9.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,d2a2f7d2-df3b-4a75-bc95-28a0fc89495b,PROLIFIC,04-Jan-2021 16:25:48,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),303282,d2626cba-1045-4576-9471-0c74eedca46f,2021-01-04 16:25:48,328.353,2021-01-04 15:21:31.515000,2021-01-04 15:26:59.868000,4.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,be204dc5-09e9-408c-9db5-fc8510993830,PROLIFIC,05-Jan-2021 08:59:50,1018,35151,ddd7dd31-c516-4c5c-8f3c-66cce7a430a0,I know that being juicy is necessary for many things (a/an) cereal does or is used for. ,I know that being pointy is necessary for many things (a/an) needle does or is used for. ,I know that being white is necessary for many things (a/an) t-shirt does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),304842,19b9f5fc-1476-4919-93f6-5ba8b8a37f00,2021-01-05 08:59:50,350.174,2021-01-05 07:57:40.434000,2021-01-05 08:03:30.608000,3.0,false,affording_activity,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,b0f188fb-1052-4eef-87ed-f41e55a2bd8e,PROLIFIC,04-Jan-2021 16:56:23,1018,35152,fa62081f-5d3c-43ee-bb91-cba9902257c5,"I could say (a/an) cereal is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),304308,20046e64-de8d-4047-acc7-784a4490b796,2021-01-04 16:56:23,291.93,2021-01-04 15:52:40.241000,2021-01-04 15:57:32.171000,2.0,false,creative,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
qu70-s_qu3-batch10.csv-2,2,NOT AVAILABLE,NOT AVAILABLE,5797e374-78aa-4996-82c1-b1b16deaa653,PROLIFIC,04-Jan-2021 16:44:43,1018,35152,fa62081f-5d3c-43ee-bb91-cba9902257c5,"I could say (a/an) cereal is juicy, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.",5_pilot,https://app.prolific.co/submissions/complete?cc=6FA5C987,Agree or disagree (run5_pilot-experiment3-batch10-70-70),304016,eaee84e4-285c-43d8-9089-94e2d7dd9054,2021-01-04 16:44:43,492.935,2021-01-04 15:42:06.704000,2021-01-04 15:50:19.639000,5.0,false,creative,juicy,cereal,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch10.csv
