filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3ef42603-ce7b-43bb-8e22-4d880582e3dd,PROLIFIC,07-Jan-2021 10:15:47,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),312448,4743f979-1185-4f99-9906-46b738422ed6,2021-01-07 10:15:47,831.589,2021-01-07 09:04:32.782000,2021-01-07 09:18:24.371000,4.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,55d60352-d1f2-4403-b7b6-d95c389fb548,PROLIFIC,07-Jan-2021 09:55:05,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),312145,b1999150-d1bb-4082-8f81-8d3c565bc874,2021-01-07 09:55:05,416.079,2021-01-07 08:48:45.219000,2021-01-07 08:55:41.298000,3.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,1a19f54f-11b4-4b28-8554-14fa20bc48f5,PROLIFIC,07-Jan-2021 11:07:06,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),313172,cd0fe124-b2da-447f-bed3-71b3ab8729fc,2021-01-07 11:07:06,329.465,2021-01-07 10:06:09.041000,2021-01-07 10:11:38.506000,3.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,07-Jan-2021 11:02:55,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),312967,5c9bb7d7-ab45-423d-8b83-89b4bf381ccf,2021-01-07 11:02:55,957.475,2021-01-07 09:48:09.615000,2021-01-07 10:04:07.090000,2.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,791379d6-9fc9-4d85-8d5b-316861ac6241,PROLIFIC,07-Jan-2021 11:27:09,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),313622,43a1d1ab-5865-4161-9ecd-0789fc1440ae,2021-01-07 11:27:09,543.418,2021-01-07 10:18:46.515000,2021-01-07 10:27:49.933000,3.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,df22a112-e62a-4607-8c70-d22a89b1a7d6,PROLIFIC,07-Jan-2021 11:51:18,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),313768,6708aec2-e5bd-4c9e-89fb-a90a8dbbbe14,2021-01-07 11:51:18,506.368,2021-01-07 10:46:16.337000,2021-01-07 10:54:42.705000,5.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,93c27b0c-99b3-42ba-9900-7512fd8fbb21,PROLIFIC,07-Jan-2021 11:02:39,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),312956,25976612-9f95-4513-8221-9c55b6984798,2021-01-07 11:02:39,242.329,2021-01-07 10:01:52.381000,2021-01-07 10:05:54.710000,2.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,ba2e5d60-1be5-4160-8883-d9dc1d2a590c,PROLIFIC,07-Jan-2021 09:30:06,1032,36187,83d391ae-09f8-47ec-b52a-31956f99e987,"I think (a/an) chorizo can be used_in_cooking, but this is rare or uncommon.","I think (a/an) rose can be black, but this is rare or uncommon.","I think (a/an) rose can be yellow, but this is rare or uncommon.",5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),311943,54b0b686-c4bd-4c58-ad25-393f1ef66e39,2021-01-07 09:30:06,431.614,2021-01-07 08:23:36.392000,2021-01-07 08:30:48.006000,4.0,false,rare,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,c5acc5c7-6592-4c17-a004-f364dd26d555,PROLIFIC,07-Jan-2021 14:21:21,1032,36188,a290b724-883e-47f9-b648-617fe91dac34,``Chorizo'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) chorizo is a typical example of things which are used_in_cooking'. ,``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. ,``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),314092,b77ad9d1-e417-4615-91a0-30811678e333,2021-01-07 14:21:21,834.241,2021-01-07 09:10:42.235000,2021-01-07 09:24:36.476000,17.0,false,typical_of_property,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
qu70-s_qu3-batch14.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3ef42603-ce7b-43bb-8e22-4d880582e3dd,PROLIFIC,07-Jan-2021 10:05:56,1032,36188,a290b724-883e-47f9-b648-617fe91dac34,``Chorizo'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) chorizo is a typical example of things which are used_in_cooking'. ,``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. ,``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=468CC8AC,Agree or disagree (run5_pilot-experiment3-batch14-70-70),312196,620416ae-c406-43df-aec0-4962591cfe7f,2021-01-07 10:05:56,831.589,2021-01-07 09:04:32.782000,2021-01-07 09:18:24.371000,27.0,true,typical_of_property,used_in_cooking,chorizo,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch14.csv
