filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,e75df637-d8f8-4332-bd7e-fc8bb74aaa38,PROLIFIC,24-Mar-2020 19:23:39,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41903,8eced9be-07c1-4cc8-a363-9e24a061bffd,2020-03-24 19:23:39,563.95,2020-03-24 18:15:00.764000,2020-03-24 18:24:24.714000,3.0,false,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,8c2911af-9aab-4cc9-b854-11b8b00f49ab,PROLIFIC,24-Mar-2020 18:30:06,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41208,f5688b79-70fe-4970-a572-0b63470116f3,2020-03-24 18:30:06,519.031,2020-03-24 17:24:01.953000,2020-03-24 17:32:40.984000,6.0,true,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,c86557b9-f5a7-4cc2-8765-74c42896ba9a,PROLIFIC,24-Mar-2020 18:26:20,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,40748,a171e960-761d-4e6a-ae58-d8e8a0dacd11,2020-03-24 18:26:20,191.309,2020-03-24 17:24:01.807000,2020-03-24 17:27:13.116000,2.0,false,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,2de8ee23-a7c3-425c-bbd0-e8ae05693890,PROLIFIC,24-Mar-2020 18:28:28,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41029,cc6a8fd6-607f-4277-b77f-21a743f7e953,2020-03-24 18:28:28,556.373,2020-03-24 17:23:10.391000,2020-03-24 17:32:26.764000,6.0,false,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,118e9763-9c61-4186-beed-b092a11c960d,PROLIFIC,24-Mar-2020 18:28:59,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41088,3692c954-fbb5-4ac9-a3e7-42293305ae7c,2020-03-24 18:28:59,395.548,2020-03-24 17:23:54.107000,2020-03-24 17:30:29.655000,6.0,true,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,9dbc43b1-9a1d-4bb9-b451-41e5d3ed5562,PROLIFIC,24-Mar-2020 18:35:32,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41618,cb306df7-2320-4680-b756-bcb41ac90e68,2020-03-24 18:35:32,742.113,2020-03-24 17:23:43.453000,2020-03-24 17:36:05.566000,7.0,false,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,7a20cd76-2c22-4f6f-ba73-6894da9ea4c3,PROLIFIC,24-Mar-2020 18:28:45,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41066,40c34663-3b94-46e9-aee2-77082f42ad73,2020-03-24 18:28:45,761.246,2020-03-24 17:23:02.781000,2020-03-24 17:35:44.027000,4.0,true,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,9d257621-0d7c-42ae-92de-1cf9c4cb3214,PROLIFIC,24-Mar-2020 18:38:36,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41707,c7e124cc-c972-4b07-be4a-2b3d21b68297,2020-03-24 18:38:36,1013.884,2020-03-24 17:24:15.168000,2020-03-24 17:41:09.052000,7.0,true,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,3efcaa84-b131-48fc-8539-32d3c89402ed,PROLIFIC,24-Mar-2020 18:26:15,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,40738,d2a15334-a70b-4180-a602-fa80ba1ff00d,2020-03-24 18:26:15,473.471,2020-03-24 17:23:30.035000,2020-03-24 17:31:23.506000,5.0,true,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
qu70-s_qu70-batch16.csv,,NOT AVAILABLE,NOT AVAILABLE,f54fd4f4-9c36-4159-94fe-92d406f3ee03,PROLIFIC,24-Mar-2020 18:36:31,186,6823,b668ad4c-651d-11ea-824c-acde48001122,"Usually, (a/an) elm is not red, but there could be a highly unusual situation in which (a/an) elm is red.","Usually, (a/an) rose is not blue, but there could be a highly unusual situation in which (a/an) rose is blue.","Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.",3,1,https://app.prolific.co/submissions/complete?cc=342A4C65,41653,9df65de5-3d76-439a-81db-7fea96bb9e54,2020-03-24 18:36:31,1013.663,2020-03-24 17:23:49.153000,2020-03-24 17:40:42.816000,6.0,false,unusual,red,elm,../data/prolific_output/run3-group_experiment1/qu70-s_qu70-batch16.csv
