filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,14-Jan-2021 12:51:05,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339074,64e6b1f3-d366-49ec-bd79-1a47b2943043,2021-01-14 12:51:05,947.229,2021-01-14 11:41:29.103000,2021-01-14 11:57:16.332000,11.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,c76bfebf-b45b-403f-ab88-608845bfe19b,PROLIFIC,14-Jan-2021 12:56:54,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339175,ed87f15d-7c7a-4d54-ba99-ac7606c2812b,2021-01-14 12:56:54,389.998,2021-01-14 11:53:03.224000,2021-01-14 11:59:33.222000,4.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,14-Jan-2021 13:03:37,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339353,a1af9398-7252-49c4-842f-a206e167ef0e,2021-01-14 13:03:37,337.688,2021-01-14 11:59:32.215000,2021-01-14 12:05:09.903000,3.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,deff7515-d306-4d2e-8d45-3ebee92c5ad0,PROLIFIC,14-Jan-2021 13:30:55,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339951,dfad34d8-f7e2-45b6-8e80-5b1899e640f3,2021-01-14 13:30:55,531.672,2021-01-14 12:27:58.572000,2021-01-14 12:36:50.244000,6.0,false,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,9dcefed6-2bc9-42b2-85df-4050df9191b6,PROLIFIC,14-Jan-2021 12:17:52,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),338574,7fe41287-a3ba-42eb-8d3b-7b863356c6b5,2021-01-14 12:17:52,717.172,2021-01-14 11:11:05.788000,2021-01-14 11:23:02.960000,21.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,4143fee4-d4f0-4e3d-901d-91dbd47391f1,PROLIFIC,14-Jan-2021 13:58:20,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),340427,bf1b80e4-5454-4b0c-a909-41a969c25374,2021-01-14 13:58:20,1126.216,2021-01-14 12:56:06.534000,2021-01-14 13:14:52.750000,4.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,4258bc08-f0ce-4eaf-95d2-189cfe6d69b4,PROLIFIC,14-Jan-2021 13:56:00,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),340333,def83573-15ee-403d-b4f7-d307a8da50ec,2021-01-14 13:56:00,593.39,2021-01-14 12:48:16.297000,2021-01-14 12:58:09.687000,5.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,cdc746d4-786b-4dbf-be7f-eb05c0f11c26,PROLIFIC,14-Jan-2021 13:16:02,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339711,0fdc0445-b2d9-47f9-8ba2-77f0376af45d,2021-01-14 13:16:02,951.935,2021-01-14 12:13:09.983000,2021-01-14 12:29:01.918000,15.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,19d16f6a-e2d6-4944-8270-b1b6255482c3,PROLIFIC,14-Jan-2021 13:09:17,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),339536,5092aefa-289a-4928-8c98-423add06b09b,2021-01-14 13:09:17,363.389,2021-01-14 12:06:55.667000,2021-01-14 12:12:59.056000,3.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
qu70-s_qu3-batch26.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,e023265b-d412-47b9-81ea-bf504be113e1,PROLIFIC,14-Jan-2021 12:32:16,1068,38823,be3a3943-9cf9-4ff8-a10f-21e7f7478b8e,You can find (a/an) cilantro which is green. Green is one of a few possible colors (a/an) cilantro usually has. There is only a limited range of possible colors.,You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.,You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.,5_pilot,https://app.prolific.co/submissions/complete?cc=1E4A92B3,Agree or disagree (run5_pilot-experiment3-batch26-70-70),338815,2b9d4790-c0d4-4640-8152-a3b41a078a3f,2021-01-14 12:32:16,487.808,2021-01-14 11:25:45.417000,2021-01-14 11:33:53.225000,4.0,true,variability_limited,green,cilantro,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch26.csv
