filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,14-Dec-2020 10:55:09,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292323,4a46afaa-7d52-42b9-ac84-1a4e89d8f860,2020-12-14 10:55:09,421.765,2020-12-14 09:51:00.768000,2020-12-14 09:58:02.533000,5.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,5458f999-5d7b-4517-8f23-cc8f81dcf6f9,PROLIFIC,14-Dec-2020 12:01:13,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),293588,2939a1af-1e1f-47ca-978c-cae38a0074b3,2020-12-14 12:01:13,656.849,2020-12-14 10:54:10.557000,2020-12-14 11:05:07.406000,5.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d91be19c-67e7-4822-966a-8fe7ac085f36,PROLIFIC,14-Dec-2020 10:52:41,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292113,d258e258-4194-491a-90ae-e78d671e74ca,2020-12-14 10:52:41,367.834,2020-12-14 09:49:51.201000,2020-12-14 09:55:59.035000,4.0,true,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,4258bc08-f0ce-4eaf-95d2-189cfe6d69b4,PROLIFIC,14-Dec-2020 11:29:20,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),293126,e0f40150-208e-4288-909e-12848a1240d8,2020-12-14 11:29:20,631.713,2020-12-14 10:22:08.509000,2020-12-14 10:32:40.222000,4.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,791379d6-9fc9-4d85-8d5b-316861ac6241,PROLIFIC,14-Dec-2020 10:31:39,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),291678,d50fa89a-44f9-4449-aac1-f69c9ab848db,2020-12-14 10:31:39,690.61,2020-12-14 09:27:48.004000,2020-12-14 09:39:18.614000,3.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,a3b6a0f4-3753-4923-97d4-d0e3646f567f,PROLIFIC,14-Dec-2020 11:44:17,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),293334,f1b15755-ebcb-4dcd-b440-1405203b00e1,2020-12-14 11:44:17,689.949,2020-12-14 10:37:41.971000,2020-12-14 10:49:11.920000,6.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,93323109-435d-4f37-a41b-e4a720b53a81,PROLIFIC,14-Dec-2020 11:08:45,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292594,123fae53-411d-4f03-a3c7-72eb5cfdc38f,2020-12-14 11:08:45,402.811,2020-12-14 10:07:17.201000,2020-12-14 10:14:00.012000,42.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3dad7290-5e89-4340-9c49-15454b8ca9bf,PROLIFIC,14-Dec-2020 11:18:18,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292842,630367b0-4b13-4093-bcb5-97b828852b7c,2020-12-14 11:18:18,590.981,2020-12-14 10:13:02.916000,2020-12-14 10:22:53.897000,3.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,1df65453-48aa-47ca-900a-369b16d53a34,PROLIFIC,14-Dec-2020 10:45:21,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),291930,2827bcbd-3144-40c0-9924-15e5eea649df,2020-12-14 10:45:21,611.91,2020-12-14 09:43:30.172000,2020-12-14 09:53:42.082000,17.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,639e4b78-610a-4cbb-a4e4-8c11182515f3,PROLIFIC,14-Dec-2020 10:20:50,1002,33975,a3a8a8c2-22ad-4fed-8ae5-7b2ce01d88c7,``Stamper'' is one of the first things which come to mind when I hear ``used_in_cooking' because (a/an) stamper is a typical example of things which are used_in_cooking'. ,``Pasta'' is one of the first things which come to mind when I hear ``Italian' because (a/an) pasta is a typical example of things which are Italian'. ,``Sweater'' is one of the first things which come to mind when I hear ``beautiful' because (a/an) sweater is a typical example of things which are beautiful'. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),291560,d4fa4068-5a49-4b66-b31c-31e8b171d271,2020-12-14 10:20:50,936.88,2020-12-14 09:09:49.360000,2020-12-14 09:25:26.240000,10.0,false,typical_of_property,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,965f4ff2-bcc0-4ec5-91f4-5904025dc272,PROLIFIC,14-Dec-2020 10:55:29,1002,33976,982237ea-517f-44a8-a433-027d3726ed55,I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. ,I know that being sharp is necessary for many things (a/an) razor does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292348,16001ac1-1eb0-493a-b55b-7a375bdb9c86,2020-12-14 10:55:29,421.765,2020-12-14 09:51:00.768000,2020-12-14 09:58:02.533000,4.0,false,affording_activity,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,5458f999-5d7b-4517-8f23-cc8f81dcf6f9,PROLIFIC,14-Dec-2020 12:03:34,1002,33976,982237ea-517f-44a8-a433-027d3726ed55,I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. ,I know that being sharp is necessary for many things (a/an) razor does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),293636,859ae5cc-3dca-4d3d-9c5b-4923a9a2c221,2020-12-14 12:03:34,656.849,2020-12-14 10:54:10.557000,2020-12-14 11:05:07.406000,7.0,false,affording_activity,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d91be19c-67e7-4822-966a-8fe7ac085f36,PROLIFIC,14-Dec-2020 10:51:58,1002,33976,982237ea-517f-44a8-a433-027d3726ed55,I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. ,I know that being sharp is necessary for many things (a/an) razor does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),292063,b0a40f5d-957c-4eb8-872e-39ab301ac01a,2020-12-14 10:51:58,367.834,2020-12-14 09:49:51.201000,2020-12-14 09:55:59.035000,6.0,true,affording_activity,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,4258bc08-f0ce-4eaf-95d2-189cfe6d69b4,PROLIFIC,14-Dec-2020 11:24:18,1002,33976,982237ea-517f-44a8-a433-027d3726ed55,I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. ,I know that being sharp is necessary for many things (a/an) razor does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),293049,7ef036c1-f74d-4a00-9e18-f89c63421e53,2020-12-14 11:24:18,631.713,2020-12-14 10:22:08.509000,2020-12-14 10:32:40.222000,36.0,false,affording_activity,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
qu70-s_qu3-batch5.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,791379d6-9fc9-4d85-8d5b-316861ac6241,PROLIFIC,14-Dec-2020 10:31:33,1002,33976,982237ea-517f-44a8-a433-027d3726ed55,I know that being used_in_cooking is necessary for many things (a/an) stamper does or is used for. ,I know that being sharp is necessary for many things (a/an) razor does or is used for. ,I know that being colorful is necessary for many things (a/an) dress does or is used for. ,5_pilot,https://app.prolific.co/submissions/complete?cc=7F86B5EF,Agree or disagree (run5_pilot-experiment3-batch5-70-70),291674,e408a7ab-aa8e-477b-9edd-b6bf20f7a5ed,2020-12-14 10:31:33,690.61,2020-12-14 09:27:48.004000,2020-12-14 09:39:18.614000,6.0,false,affording_activity,used_in_cooking,stamper,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch5.csv
