filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,f2b79ec4-328b-4811-ad4e-e541da2cb058,PROLIFIC,19-Jan-2021 19:16:23,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),360560,79bd5a5b-c5fb-498d-a02c-6b65d7ee7b7d,2021-01-19 19:16:23,375.568,2021-01-19 18:15:02.362000,2021-01-19 18:21:17.930000,80.638,true,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,cb2408ee-23f3-42f4-b296-b4035bd98185,PROLIFIC,19-Jan-2021 21:03:35,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),362558,e3378cd4-6e7a-4c79-ad6a-b6129c945e3b,2021-01-19 21:03:35,1543.674,2021-01-19 19:55:48.840000,2021-01-19 20:21:32.514000,20.0,true,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,8c2911af-9aab-4cc9-b854-11b8b00f49ab,PROLIFIC,19-Jan-2021 19:49:30,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),361492,939653c3-4cf3-4d06-b903-af49d1d6639f,2021-01-19 19:49:30,353.251,2021-01-19 18:44:40.353000,2021-01-19 18:50:33.604000,3.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d8a68f45-1e0d-4cb2-9245-9039624fbd66,PROLIFIC,19-Jan-2021 19:57:10,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),361739,3f667e56-6488-4e0b-b73d-ca58db0eab9f,2021-01-19 19:57:10,578.62,2021-01-19 18:48:23.041000,2021-01-19 18:58:01.661000,9.0,true,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,198af280-c091-4c51-bd31-fc0e7923ad52,PROLIFIC,19-Jan-2021 18:22:53,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),359340,0df41b91-d357-4485-97ba-a71b63fe5dea,2021-01-19 18:22:53,657.076,2021-01-19 17:20:07.775000,2021-01-19 17:31:04.851000,32.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3c6e8c47-52b6-40dc-912b-32b6599fd0ce,PROLIFIC,19-Jan-2021 19:01:12,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),360263,34b3dff7-9f2d-45a4-a226-7d7976caeb00,2021-01-19 19:01:12,660.641,2021-01-19 17:50:24.201000,2021-01-19 18:01:24.842000,5.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,df22a112-e62a-4607-8c70-d22a89b1a7d6,PROLIFIC,19-Jan-2021 19:40:44,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),361138,81770913-1f08-48bd-8c2f-d7bf90eede41,2021-01-19 19:40:44,443.352,2021-01-19 18:34:30.123000,2021-01-19 18:41:53.475000,6.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,856cb510-02b9-408e-a2a8-a37d89e902a3,PROLIFIC,19-Jan-2021 19:14:46,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),360510,90591166-fd79-4b63-b36a-1f898ec77fe6,2021-01-19 19:14:46,1615.635,2021-01-19 17:49:32.833000,2021-01-19 18:16:28.468000,6.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,c158c70e-102d-44bc-84e3-b0588ad943a5,PROLIFIC,19-Jan-2021 21:59:40,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),362930,5c18aa9e-8431-47bd-b242-46546e72b229,2021-01-19 21:59:40,419.516,2021-01-19 20:54:44.246000,2021-01-19 21:01:43.762000,4.0,true,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
qu70-s_qu5-batch32.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,ad01c227-94f5-4cc4-9b6c-6899306111eb,PROLIFIC,19-Jan-2021 20:24:55,1101,41221,0f539218-7e9d-4a50-94cd-7c15e9aeae22,You can find (a/an) megapode which has (a/an) wings.  (A/an) megapode usually either has (a/an) wings or no wings but this does not distinguish a certain type of megapode from others. ,You can find (a/an) dress which has (a/an) pockets.  (A/an) dress usually either has (a/an) pockets or no pockets but this does not distinguish a certain type of dress from others. ,You can find (a/an) knife which has (a/an) blade.  (A/an) knife usually either has (a/an) blade or no blade but this does not distinguish a certain type of knife from others. ,5_pilot,https://app.prolific.co/submissions/complete?cc=748ED6A0,Agree or disagree (run5_pilot-experiment3-batch32-70-70),362174,e37d9bbe-a9e8-436c-af7d-f233244ef4fb,2021-01-19 20:24:55,485.818,2021-01-19 19:21:18.300000,2021-01-19 19:29:24.118000,4.0,false,variability_open,wings,megapode,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch32.csv
