filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,ee313935-a452-4cb4-9ea3-a58afcb1f1d9,PROLIFIC,05-Jan-2021 12:41:54,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),307031,a8d64e0c-7699-411b-91aa-57b1c91647b9,2021-01-05 12:41:54,372.28,2021-01-05 11:36:51.864000,2021-01-05 11:43:04.144000,5.0,true,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3ef42603-ce7b-43bb-8e22-4d880582e3dd,PROLIFIC,05-Jan-2021 10:27:29,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),305037,b5430118-383f-4a62-9af2-71962da7f214,2021-01-05 10:27:29,900.08,2021-01-05 09:23:48.693000,2021-01-05 09:38:48.773000,7.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,8713bc47-83eb-4eb4-a7fb-ac15b44a0c3a,PROLIFIC,05-Jan-2021 12:08:01,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),306687,b2893ed0-2b90-476e-ab57-592f06245331,2021-01-05 12:08:01,2151.944,2021-01-05 10:40:04.388000,2021-01-05 11:15:56.332000,4.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,c5acc5c7-6592-4c17-a004-f364dd26d555,PROLIFIC,05-Jan-2021 10:20:43,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),304974,2726833f-75a6-4215-ba80-7dd1958367f3,2021-01-05 10:20:43,868.702,2021-01-05 09:16:47.670000,2021-01-05 09:31:16.372000,20.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,198af280-c091-4c51-bd31-fc0e7923ad52,PROLIFIC,05-Jan-2021 12:04:19,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),306595,8fda28a3-7212-47e5-a922-dc61a2490c39,2021-01-05 12:04:19,717.028,2021-01-05 10:56:43.224000,2021-01-05 11:08:40.252000,10.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,4258bc08-f0ce-4eaf-95d2-189cfe6d69b4,PROLIFIC,05-Jan-2021 11:51:41,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),306337,6aa41a5e-0021-480b-91cd-bf72de20c50a,2021-01-05 11:51:41,371.84,2021-01-05 10:47:13.579000,2021-01-05 10:53:25.419000,5.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d7e2b34c-3afd-4814-9e4b-57c77422ac11,PROLIFIC,05-Jan-2021 11:33:24,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),305879,8af4403c-bed2-4141-9ec4-671becdb8a3a,2021-01-05 11:33:24,1105.962,2021-01-05 10:21:25.855000,2021-01-05 10:39:51.817000,18.0,true,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,93323109-435d-4f37-a41b-e4a720b53a81,PROLIFIC,05-Jan-2021 11:40:13,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),306040,75baf413-f7d5-41b0-afa2-80297e36bd61,2021-01-05 11:40:13,402.872,2021-01-05 10:39:37.678000,2021-01-05 10:46:20.550000,3.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,9ae99402-18e5-41e3-9057-5ca8f0323fb7,PROLIFIC,05-Jan-2021 11:05:45,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),305559,3796766f-0dd8-4259-9ac8-f92eb35fbab8,2021-01-05 11:05:45,716.527,2021-01-05 09:55:49.305000,2021-01-05 10:07:45.832000,9.0,true,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
qu70-s_qu3-batch11.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,6591e696-4740-4846-875f-72b909d5e0c8,PROLIFIC,05-Jan-2021 11:12:43,1023,35523,241f97dd-02fa-4233-9b9e-47ac9de1c359,I know that (a/an) toe is warm as most or all other things similar to (a/an) toe are warm. ,I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ,I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ,5_pilot,https://app.prolific.co/submissions/complete?cc=1CEB31A4,Agree or disagree (run5_pilot-experiment3-batch11-70-70),305641,40c315cc-129a-4350-a642-dbdd1c7bb2a9,2021-01-05 11:12:43,814.819,2021-01-05 10:03:30.255000,2021-01-05 10:17:05.074000,3.0,false,implied_category,warm,toe,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu3-batch11.csv
