filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,quid,description,exampletrue,examplefalse,run,completionurl,name,id,uuid,timestamp_datetime,time_taken,started_datetime,completed_datetime,duration_in_seconds,answer,relation,property,concept,f_name_full
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,6fa7cd38-d46c-48f9-9d4b-f21dca6a86e4,PROLIFIC,22-Jan-2021 17:10:00,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),382336,3a7f5ea5-6514-49f2-8c9a-7f7373f59abc,2021-01-22 17:10:00,524.201,2021-01-22 16:04:31.071000,2021-01-22 16:13:15.272000,4.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,63ab4967-06f2-494c-9460-73c8ee870113,PROLIFIC,22-Jan-2021 18:43:21,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),384567,1760cb39-8198-4d58-88be-417a9f46fe7e,2021-01-22 18:43:21,477.948,2021-01-22 17:36:37.657000,2021-01-22 17:44:35.605000,3.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,3ef42603-ce7b-43bb-8e22-4d880582e3dd,PROLIFIC,22-Jan-2021 18:19:15,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),384138,bc7b5d19-5c2f-4098-a9ef-966c498a2312,2021-01-22 18:19:15,1089.388,2021-01-22 17:01:58.243000,2021-01-22 17:20:07.631000,6.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,44d44641-22cf-456b-99ee-e83419d5c276,PROLIFIC,22-Jan-2021 17:18:49,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),382620,d50a48b9-fae1-4e2c-900b-f02dcd17aefb,2021-01-22 17:18:49,412.172,2021-01-22 16:13:27.009000,2021-01-22 16:20:19.181000,2.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d8a68f45-1e0d-4cb2-9245-9039624fbd66,PROLIFIC,22-Jan-2021 19:23:37,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),384876,97e1e624-108a-4908-b28e-28202f59a254,2021-01-22 19:23:37,467.555,2021-01-22 18:17:01.389000,2021-01-22 18:24:48.944000,2.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,63d95744-fc2d-419d-9f85-4b145dbdb413,PROLIFIC,22-Jan-2021 16:22:36,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),381637,f2f39359-c61d-4162-9d38-3b8cbf84447d,2021-01-22 16:22:36,825.274,2021-01-22 15:13:28.720000,2021-01-22 15:27:13.994000,3.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,791379d6-9fc9-4d85-8d5b-316861ac6241,PROLIFIC,22-Jan-2021 17:00:31,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),382025,f11595c0-f3b8-4854-a39a-fb52935e7e34,2021-01-22 17:00:31,1018.454,2021-01-22 15:50:51.123000,2021-01-22 16:07:49.577000,3.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,d2a2f7d2-df3b-4a75-bc95-28a0fc89495b,PROLIFIC,22-Jan-2021 20:39:17,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),385252,f826b38c-dbcf-4073-8244-5249a10d324e,2021-01-22 20:39:17,414.279,2021-01-22 19:32:55.273000,2021-01-22 19:39:49.552000,2.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,cfb42766-7ed8-4053-844b-fdca1595e9c0,PROLIFIC,22-Jan-2021 17:34:59,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),382888,2abfafb5-fae7-4ef0-a5dd-9f9d4390a865,2021-01-22 17:34:59,639.47,2021-01-22 16:30:50.922000,2021-01-22 16:41:30.392000,4.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
qu70-s_qu5-batch38.csv-1,1,NOT AVAILABLE,NOT AVAILABLE,93c27b0c-99b3-42ba-9900-7512fd8fbb21,PROLIFIC,22-Jan-2021 18:16:41,1131,43409,1fe9244b-92af-4488-9e9e-ff701b38d153,I think it is impossible for (a/an) combretum to be green.,I think it is impossible for (a/an) water to be dry.,I think it is impossible for (a/an) rose to be white.,5_pilot,https://app.prolific.co/submissions/complete?cc=4521F871,Agree or disagree (run5_pilot-experiment3-batch38-70-70),384107,7bbba204-9d95-42c6-99cd-f7bd3241f2d4,2021-01-22 18:16:41,308.089,2021-01-22 17:11:48.013000,2021-01-22 17:16:56.102000,2.0,false,impossible,green,combretum,../data/prolific_output/run5_pilot-group_experiment3/qu70-s_qu5-batch38.csv
